ArtistName,EndTime,TrackName,MsPlayed,Date,Year,Month,DayName,Hour,MinutesPlayed,IsSkipped
Vishal Mishra,2025-07-21 12:35:00,"Nazara - From ""Aankhon Ki Gustaakhiyan""",251307,2025-07-21,2025,July,Monday,12,4.19,No
Sachet-Parampara,2025-07-21 12:43:00,"Humsafar (From ""Saiyaara"")",322437,2025-07-21,2025,July,Monday,12,5.37,No
Vishal Mishra,2025-07-21 12:44:00,"Mila Tujhe - From ""Aap Jaisa Koi""",51742,2025-07-21,2025,July,Monday,12,0.86,No
Vishal Mishra,2025-07-21 12:54:00,Humdum,200103,2025-07-21,2025,July,Monday,12,3.34,No
Vishal Mishra,2025-07-21 12:58:00,"Zindagi Tere Naam (From ""Yodha"")",184582,2025-07-21,2025,July,Monday,12,3.08,No
Dhanda Nyoliwala,2025-07-21 13:14:00,Ishq Bawla | Coke Studio Bharat,243875,2025-07-21,2025,July,Monday,13,4.06,No
Vikram Sarkar,2025-07-21 13:17:00,Naam Chale,149375,2025-07-21,2025,July,Monday,13,2.49,No
Vikram Sarkar,2025-07-21 13:19:00,Gede,75300,2025-07-21,2025,July,Monday,13,1.26,No
Vishal Mishra,2025-07-21 13:25:00,"Alvida - From ""Aankhon Ki Gustaakhiyan""",258214,2025-07-21,2025,July,Monday,13,4.30,No
Jasleen Royal,2025-07-21 13:25:00,Sahiba,51361,2025-07-21,2025,July,Monday,13,0.86,No
Anuv Jain,2025-07-21 13:26:00,Baarishein,22639,2025-07-21,2025,July,Monday,13,0.38,Yes
Tanishk Bagchi,2025-07-21 13:42:00,"Saiyaara (From ""Saiyaara"")",332179,2025-07-21,2025,July,Monday,13,5.54,No
Vishal Mishra,2025-07-21 15:01:00,"Tum Ho Toh (From ""Saiyaara"")",235291,2025-07-21,2025,July,Monday,15,3.92,No
Sachin-Jigar,2025-07-21 15:06:00,"Naamumkin (From ""Maalik"")",224571,2025-07-21,2025,July,Monday,15,3.74,No
Udit Narayan,2025-07-21 15:11:00,"Jugraafiya - From ""Super 30""",274352,2025-07-21,2025,July,Monday,15,4.57,No
Vishal Mishra,2025-07-21 15:13:00,"Mere Murshid Mere Yaara (From ""Sarzameen"")",85627,2025-07-21,2025,July,Monday,15,1.43,No
Shreya Ghoshal,2025-07-21 16:55:00,"Bas Ek Dhadak - From ""Dhadak 2""",180419,2025-07-21,2025,July,Monday,16,3.01,No
Vishal Mishra,2025-07-21 17:00:00,"Tum Ho Toh (From ""Saiyaara"")",318217,2025-07-21,2025,July,Monday,17,5.30,No
The Local Train,2025-07-21 17:02:00,Aaoge Tum Kabhi,2022,2025-07-21,2025,July,Monday,17,0.03,Yes
Mohammad Faiz,2025-07-21 17:02:00,"Dekhha Tenu (From ""Mr. And Mrs. Mahi"")",18269,2025-07-21,2025,July,Monday,17,0.30,Yes
Gajendra Verma,2025-07-21 17:02:00,Mann Mera,2847,2025-07-21,2025,July,Monday,17,0.05,Yes
Maanu,2025-07-21 17:02:00,Jhol - Acoustic,15377,2025-07-21,2025,July,Monday,17,0.26,Yes
Dikshant,2025-07-21 17:02:00,Aankhon Se Batana,8191,2025-07-21,2025,July,Monday,17,0.14,Yes
Tanishk Bagchi,2025-07-21 17:02:00,Saiyaara Reprise - Female,20905,2025-07-21,2025,July,Monday,17,0.35,Yes
King,2025-07-21 17:02:00,Tu Aake Dekhle,1539,2025-07-21,2025,July,Monday,17,0.03,Yes
Millind Gaba,2025-07-29 00:50:00,Daaru Party,208483,2025-07-29,2025,July,Tuesday,0,3.47,No
Millind Gaba,2025-07-29 00:51:00,Mein Teri Ho Gayi,60501,2025-07-29,2025,July,Tuesday,0,1.01,No
Millind Gaba,2025-07-29 00:55:00,"Nazar Lag Jayegi (From ""Nazar Lag Jayegi"")",220159,2025-07-29,2025,July,Tuesday,0,3.67,No
Millind Gaba,2025-07-29 00:59:00,"She Don't Know (From ""Blessed"")",203787,2025-07-29,2025,July,Tuesday,0,3.40,No
Millind Gaba,2025-07-29 01:03:00,4mendown,189213,2025-07-29,2025,July,Tuesday,1,3.15,No
Guru Randhawa,2025-07-29 01:04:00,"Yaar Mod Do (From ""Yaar Mod Do"")",7950,2025-07-29,2025,July,Tuesday,1,0.13,Yes
Happy Raikoti,2025-07-29 01:04:00,Main Tan Vi Pyar Kardan,28383,2025-07-29,2025,July,Tuesday,1,0.47,Yes
Miss Pooja,2025-07-29 01:04:00,Sohnea,10631,2025-07-29,2025,July,Tuesday,1,0.18,Yes
Happy Raikoti,2025-07-29 01:06:00,Main Tan Vi Pyar Kardan,102025,2025-07-29,2025,July,Tuesday,1,1.70,No
Jatin-Lalit,2025-07-29 11:36:00,Chand Sifarish,275931,2025-07-29,2025,July,Tuesday,11,4.60,No
Jatin-Lalit,2025-07-29 11:40:00,Mere Haath Mein,285857,2025-07-29,2025,July,Tuesday,11,4.76,No
Jatin-Lalit,2025-07-29 11:42:00,Chanda Chamke,92962,2025-07-29,2025,July,Tuesday,11,1.55,No
Jatin-Lalit,2025-07-29 11:43:00,Chalte Chalte (Instrumental),62807,2025-07-29,2025,July,Tuesday,11,1.05,No
Jatin-Lalit,2025-07-29 11:43:00,Destroyed In Love [Lounge Mix] (Instrumental),1992,2025-07-29,2025,July,Tuesday,11,0.03,Yes
Jatin-Lalit,2025-07-29 11:43:00,Rhythms Of Mohabbatein (Instrumental),2631,2025-07-29,2025,July,Tuesday,11,0.04,Yes
Jatin-Lalit,2025-07-29 11:43:00,Kabhi Khushi Kabhie Gham,2169,2025-07-29,2025,July,Tuesday,11,0.04,Yes
Jatin-Lalit,2025-07-29 11:43:00,Chalte Chalte (Part-2),1541,2025-07-29,2025,July,Tuesday,11,0.03,Yes
Sunidhi Chauhan,2025-07-29 11:44:00,Bhage Re Mann,16395,2025-07-29,2025,July,Tuesday,11,0.27,Yes
Jatin-Lalit,2025-07-29 11:44:00,Fanaa For You (Chand Sifarish Club Mix),1576,2025-07-29,2025,July,Tuesday,11,0.03,Yes
Sonu Nigam,2025-07-29 11:44:00,Sun Zara,15787,2025-07-29,2025,July,Tuesday,11,0.26,Yes
Jatin-Lalit,2025-07-29 11:44:00,"Chand Sifarish - Flute Version (From ""Fanaa"")",32670,2025-07-29,2025,July,Tuesday,11,0.54,No
Jatin-Lalit,2025-07-29 11:44:00,Des Rangila,1963,2025-07-29,2025,July,Tuesday,11,0.03,Yes
Sajid-Wajid,2025-07-29 11:44:00,Mukhtasar,2202,2025-07-29,2025,July,Tuesday,11,0.04,Yes
Millind Gaba,2025-07-29 11:51:00,Daaru Party,42482,2025-07-29,2025,July,Tuesday,11,0.71,No
Millind Gaba,2025-07-29 11:54:00,Daaru Party,136674,2025-07-29,2025,July,Tuesday,11,2.28,No
Kushagra,2025-07-29 12:08:00,Baawra,100086,2025-07-29,2025,July,Tuesday,12,1.67,No
JAI DHIR,2025-07-30 00:46:00,Snap,136000,2025-07-30,2025,July,Wednesday,0,2.27,No
Lost Stories,2025-07-30 00:47:00,Mirza,60000,2025-07-30,2025,July,Wednesday,0,1.00,No
Lost Stories,2025-07-30 00:50:00,Dori,159599,2025-07-30,2025,July,Wednesday,0,2.66,No
Lost Stories,2025-07-30 00:52:00,Dori - Acoustic,143100,2025-07-30,2025,July,Wednesday,0,2.39,No
Lost Stories,2025-07-30 00:56:00,Taaj,196981,2025-07-30,2025,July,Wednesday,0,3.28,No
Lost Stories,2025-07-30 01:00:00,Leja,694,2025-07-30,2025,July,Wednesday,1,0.01,Yes
JAI DHIR,2025-07-30 01:00:00,Velvet Sky,24504,2025-07-30,2025,July,Wednesday,1,0.41,Yes
JAI DHIR,2025-07-30 01:00:00,Fariyaad,222213,2025-07-30,2025,July,Wednesday,1,3.70,No
Vishal Mishra,2025-07-30 01:00:00,"Tum Ho Toh (From ""Saiyaara"")",2920,2025-07-30,2025,July,Wednesday,1,0.05,Yes
Palak Muchhal,2025-07-30 01:06:00,Teri Meri Kahaani,331443,2025-07-30,2025,July,Wednesday,1,5.52,No
Anuv Jain,2025-07-30 01:07:00,Jo Tum Mere Ho,66652,2025-07-30,2025,July,Wednesday,1,1.11,No
Anuv Jain,2025-07-30 01:10:00,Alag Aasmaan,197305,2025-07-30,2025,July,Wednesday,1,3.29,No
Dikshant,2025-07-30 01:11:00,Aankhon Se Batana,27002,2025-07-30,2025,July,Wednesday,1,0.45,Yes
Manan Bhardwaj,2025-07-30 11:31:00,Oonchi Oonchi Deewarein,2392,2025-07-30,2025,July,Wednesday,11,0.04,Yes
Manan Bhardwaj,2025-07-30 11:31:00,Oonchi Oonchi Deewarein,123124,2025-07-30,2025,July,Wednesday,11,2.05,No
Vikram Sarkar,2025-07-30 11:35:00,Naam Chale,149375,2025-07-30,2025,July,Wednesday,11,2.49,No
Vikram Sarkar,2025-07-30 15:20:00,No Time,47957,2025-07-30,2025,July,Wednesday,15,0.80,No
Vikram Sarkar,2025-07-30 15:29:00,Green Flag,154766,2025-07-30,2025,July,Wednesday,15,2.58,No
Vikram Sarkar,2025-07-30 15:32:00,Rao Sahab Retro,18180,2025-07-30,2025,July,Wednesday,15,0.30,Yes
Vikram Sarkar,2025-07-30 15:32:00,Naam Chale,149375,2025-07-30,2025,July,Wednesday,15,2.49,No
Jatin-Lalit,2025-07-30 15:37:00,Chand Sifarish,275931,2025-07-30,2025,July,Wednesday,15,4.60,No
Mahalakshmi Iyer,2025-07-30 15:39:00,"Kabhi Sham Dhale - From ""Sur (The Melody Of Life)""",20235,2025-07-30,2025,July,Wednesday,15,0.34,Yes
Sunidhi Chauhan,2025-07-30 15:39:00,Bhage Re Mann,41492,2025-07-30,2025,July,Wednesday,15,0.69,No
A.R. Rahman,2025-07-30 15:44:00,Guzarish,327029,2025-07-30,2025,July,Wednesday,15,5.45,No
Anand Raj Anand,2025-07-30 15:45:00,Laila,7357,2025-07-30,2025,July,Wednesday,15,0.12,Yes
Jatin-Lalit,2025-07-30 15:45:00,Dekho Na,10555,2025-07-30,2025,July,Wednesday,15,0.18,Yes
Jatin-Lalit,2025-07-30 15:45:00,Destroyed In Love [Lounge Mix] (Instrumental),10748,2025-07-30,2025,July,Wednesday,15,0.18,Yes
Jatin-Lalit,2025-07-30 15:46:00,Fanaa For You (Chand Sifarish Club Mix),26784,2025-07-30,2025,July,Wednesday,15,0.45,Yes
Rashid Khan,2025-07-30 15:48:00,Aaoge Jab Tum,18394,2025-07-30,2025,July,Wednesday,15,0.31,Yes
Jatin-Lalit,2025-07-30 15:48:00,Chanda Chamke,109216,2025-07-30,2025,July,Wednesday,15,1.82,No
Jatin-Lalit,2025-07-30 15:52:00,Mere Haath Mein,268566,2025-07-30,2025,July,Wednesday,15,4.48,No
Shankar Mahadevan,2025-07-30 15:53:00,Bumbro,1563,2025-07-30,2025,July,Wednesday,15,0.03,Yes
Abhijeet,2025-07-30 15:53:00,Jhanjharia - Male Version,17702,2025-07-30,2025,July,Wednesday,15,0.30,Yes
Vishal Bhardwaj,2025-07-30 15:53:00,Chappa Chappa,2391,2025-07-30,2025,July,Wednesday,15,0.04,Yes
Hariharan,2025-07-30 15:53:00,"Ye Toh Sach Hai Ke Bhagwan - From ""Hum Saath-Saath Hain""",2312,2025-07-30,2025,July,Wednesday,15,0.04,Yes
Aaman Trikha,2025-07-30 15:53:00,Prem Leela,2083,2025-07-30,2025,July,Wednesday,15,0.03,Yes
Manohari Singh,2025-07-30 15:53:00,Zara Zara - Flute Fusion Inst - Rehna Hai Terre Dil Mein - 01 Remix,2780,2025-07-30,2025,July,Wednesday,15,0.05,Yes
Anu Malik,2025-07-30 15:53:00,O Re Kanchi,3968,2025-07-30,2025,July,Wednesday,15,0.07,Yes
Armaan Malik,2025-07-30 15:56:00,Jab Tak,156004,2025-07-30,2025,July,Wednesday,15,2.60,No
Neeraj Shridhar,2025-07-30 15:56:00,Raghupati Raghav,26951,2025-07-30,2025,July,Wednesday,15,0.45,Yes
Ajay-Atul,2025-07-30 15:57:00,Abhi Mujh Mein Kahin,79051,2025-07-30,2025,July,Wednesday,15,1.32,No
Vishal-Shekhar,2025-07-30 15:59:00,My Dil Goes Mmmm,115331,2025-07-30,2025,July,Wednesday,15,1.92,No
Babul Supriyo,2025-07-31 00:51:00,Tumhi Ne Meri Zindagi,59809,2025-07-31,2025,July,Thursday,0,1.00,No
Babul Supriyo,2025-07-31 01:01:00,Tumhi Ne Meri Zindagi,7914,2025-07-31,2025,July,Thursday,1,0.13,Yes
Sachin-Jigar,2025-07-31 01:05:00,"Naamumkin (From ""Maalik"")",224571,2025-07-31,2025,July,Thursday,1,3.74,No
DIPAK NIMAJE,2025-07-31 01:06:00,Naya Safar - Acoustic,32285,2025-07-31,2025,July,Thursday,1,0.54,No
Sachin-Jigar,2025-07-31 01:07:00,"Raaj Karega Maalik (From ""Maalik"")",34644,2025-07-31,2025,July,Thursday,1,0.58,No
Darshan Raval,2025-07-31 01:07:00,"Soni Soni (From ""Ishq Vishk Rebound"")",26219,2025-07-31,2025,July,Thursday,1,0.44,Yes
DIPAK NIMAJE,2025-07-31 01:07:00,Ek Din,24951,2025-07-31,2025,July,Thursday,1,0.42,Yes
DIPAK NIMAJE,2025-07-31 01:09:00,Sunn,65101,2025-07-31,2025,July,Thursday,1,1.09,No
Nakash Aziz,2025-07-31 01:09:00,Haan Main Pagal Haan,14919,2025-07-31,2025,July,Thursday,1,0.25,Yes
AKASH MEHTA,2025-07-31 01:10:00,Kitni Haseen,13976,2025-07-31,2025,July,Thursday,1,0.23,Yes
AKASH MEHTA,2025-07-31 01:10:00,Kyonki Hum Single Hai,9015,2025-07-31,2025,July,Thursday,1,0.15,Yes
Hansika Pareek,2025-07-31 01:10:00,Jee Na Paaye,53712,2025-07-31,2025,July,Thursday,1,0.90,No
Rito Riba,2025-07-31 01:11:00,Meri Banogi Kya,71077,2025-07-31,2025,July,Thursday,1,1.18,No
Narci,2025-08-14 00:52:00,Hari Aur Main,304530,2025-08-14,2025,August,Thursday,0,5.08,No
Narci,2025-08-14 00:56:00,Radhe Govinda,257852,2025-08-14,2025,August,Thursday,0,4.30,No
Narci,2025-08-14 00:57:00,Narayan,58214,2025-08-14,2025,August,Thursday,0,0.97,No
Narci,2025-08-14 01:01:00,Ram Mere Sage,194467,2025-08-14,2025,August,Thursday,1,3.24,No
Badshah,2025-08-14 01:07:00,God Damn,167234,2025-08-14,2025,August,Thursday,1,2.79,No
Karan Aujla,2025-08-14 01:09:00,Winning Speech,125869,2025-08-14,2025,August,Thursday,1,2.10,No
Jatin-Lalit,2025-08-14 12:15:00,Chand Sifarish,275931,2025-08-14,2025,August,Thursday,12,4.60,No
Sunidhi Chauhan,2025-08-14 12:16:00,Bhage Re Mann,61271,2025-08-14,2025,August,Thursday,12,1.02,No
Abhijeet,2025-08-14 12:20:00,"Suno Na Suno Na (From ""Chalte Chalte"")",235901,2025-08-14,2025,August,Thursday,12,3.93,No
Sohail Sen,2025-08-14 12:20:00,Jao Na,2028,2025-08-14,2025,August,Thursday,12,0.03,Yes
Jatin-Lalit,2025-08-14 12:20:00,Destroyed In Love [Lounge Mix] (Instrumental),1874,2025-08-14,2025,August,Thursday,12,0.03,Yes
Salim–Sulaiman,2025-08-14 12:20:00,Phir Milenge Chalte Chalte,2695,2025-08-14,2025,August,Thursday,12,0.04,Yes
Jatin-Lalit,2025-08-14 12:21:00,Des Rangila,20782,2025-08-14,2025,August,Thursday,12,0.35,Yes
Kushagra,2025-08-14 12:24:00,Baawra,19621,2025-08-14,2025,August,Thursday,12,0.33,Yes
Millind Gaba,2025-08-14 12:24:00,Daaru Party,201448,2025-08-14,2025,August,Thursday,12,3.36,No
Karan Aujla,2025-08-14 12:27:00,Tauba Tauba,11681,2025-08-14,2025,August,Thursday,12,0.19,Yes
Karan Aujla,2025-08-14 12:27:00,Wavy,161000,2025-08-14,2025,August,Thursday,12,2.68,No
Karan Aujla,2025-08-14 12:29:00,MF Gabhru!,113216,2025-08-14,2025,August,Thursday,12,1.89,No
Karan Aujla,2025-08-14 12:33:00,Admirin' You (feat. Preston Pablo),214750,2025-08-14,2025,August,Thursday,12,3.58,No
Karan Aujla,2025-08-14 12:35:00,Softly,136473,2025-08-14,2025,August,Thursday,12,2.27,No
Karan Aujla,2025-08-14 12:36:00,ANTIDOTE,87076,2025-08-14,2025,August,Thursday,12,1.45,No
Avvy Sra,2025-08-14 12:37:00,White Brown Black,1610,2025-08-14,2025,August,Thursday,12,0.03,Yes
Karan Aujla,2025-08-14 12:37:00,Mexico,1711,2025-08-14,2025,August,Thursday,12,0.03,Yes
DIVINE,2025-08-14 12:37:00,100 Million,6794,2025-08-14,2025,August,Thursday,12,0.11,Yes
Karan Aujla,2025-08-14 12:40:00,Winning Speech,227441,2025-08-14,2025,August,Thursday,12,3.79,No
Karan Aujla,2025-08-14 12:41:00,At Peace,42729,2025-08-14,2025,August,Thursday,12,0.71,No
Karan Aujla,2025-08-14 12:43:00,Jee Ni Lagda,139354,2025-08-14,2025,August,Thursday,12,2.32,No
Karan Aujla,2025-08-14 12:44:00,Ykwim,23534,2025-08-14,2025,August,Thursday,12,0.39,Yes
Karan Aujla,2025-08-14 18:33:00,Aaye Haaye (Feat. Nora Fatehi),1829,2025-08-14,2025,August,Thursday,18,0.03,Yes
Karan Aujla,2025-08-14 18:33:00,Winning Speech,2389,2025-08-14,2025,August,Thursday,18,0.04,Yes
Intense,2025-08-14 18:33:00,Soch (feat. Karan Aujla),1011,2025-08-14,2025,August,Thursday,18,0.02,Yes
Karan Aujla,2025-08-14 18:33:00,Courtside,1507,2025-08-14,2025,August,Thursday,18,0.03,Yes
Karan Aujla,2025-08-14 18:33:00,52 Bars,1089,2025-08-14,2025,August,Thursday,18,0.02,Yes
Karan Aujla,2025-08-14 18:33:00,Ykwim,19729,2025-08-14,2025,August,Thursday,18,0.33,Yes
Karan Aujla,2025-08-14 18:37:00,52 Bars,214024,2025-08-14,2025,August,Thursday,18,3.57,No
Inder Chahal,2025-08-14 18:38:00,Guilty,16833,2025-08-14,2025,August,Thursday,18,0.28,Yes
Karan Aujla,2025-08-14 18:38:00,Ykwim,1531,2025-08-14,2025,August,Thursday,18,0.03,Yes
Badshah,2025-08-14 18:40:00,God Damn,167234,2025-08-14,2025,August,Thursday,18,2.79,No
Avvy Sra,2025-08-14 18:44:00,White Brown Black,175999,2025-08-14,2025,August,Thursday,18,2.93,No
Karan Aujla,2025-08-14 18:47:00,Softly,155161,2025-08-14,2025,August,Thursday,18,2.59,No
Karan Aujla,2025-08-14 18:51:00,2am,257149,2025-08-14,2025,August,Thursday,18,4.29,No
DIVINE,2025-08-14 18:54:00,100 Million,192479,2025-08-14,2025,August,Thursday,18,3.21,No
Amantej Hundal,2025-08-14 18:57:00,Few Days,177391,2025-08-14,2025,August,Thursday,18,2.96,No
Karan Aujla,2025-08-14 19:01:00,"Tauba Tauba (From ""Bad Newz"")",207157,2025-08-14,2025,August,Thursday,19,3.45,No
Karan Aujla,2025-08-18 01:02:00,Sheesha,1808,2025-08-18,2025,August,Monday,1,0.03,Yes
B Praak,2025-08-18 01:04:00,Mahakaal,29645,2025-08-18,2025,August,Monday,1,0.49,Yes
Amit Trivedi,2025-08-18 01:09:00,Namo Namo,322250,2025-08-18,2025,August,Monday,1,5.37,No
Asees Kaur,2025-08-18 01:11:00,Krishna Teri Ho Gyi,39866,2025-08-18,2025,August,Monday,1,0.66,No
Jaani,2025-08-18 11:43:00,Achha Sila Diya,1664,2025-08-18,2025,August,Monday,11,0.03,Yes
Karan Aujla,2025-08-18 11:46:00,Softly,155161,2025-08-18,2025,August,Monday,11,2.59,No
Karan Aujla,2025-08-18 11:50:00,52 Bars,214024,2025-08-18,2025,August,Monday,11,3.57,No
Karan Aujla,2025-08-18 11:54:00,Admirin' You (feat. Preston Pablo),214750,2025-08-18,2025,August,Monday,11,3.58,No
Karan Aujla,2025-08-18 11:58:00,Winning Speech,227441,2025-08-18,2025,August,Monday,11,3.79,No
Avvy Sra,2025-08-18 12:10:00,White Brown Black,129688,2025-08-18,2025,August,Monday,12,2.16,No
B Praak,2025-08-18 17:46:00,Mahakaal,16878,2025-08-18,2025,August,Monday,17,0.28,Yes
Krishna Chaturvedi,2025-08-18 18:06:00,Door Na Hona Shambhu (Slowed & Reverb),29116,2025-08-18,2025,August,Monday,18,0.49,Yes
Gajendra Pratap Singh,2025-08-19 00:43:00,Sumiran Kar Shiv Shankar Ka,1976,2025-08-19,2025,August,Tuesday,0,0.03,Yes
Krishna Chaturvedi,2025-08-19 00:43:00,Door Na Hona Shambhu (Slowed & Reverb),195656,2025-08-19,2025,August,Tuesday,0,3.26,No
Gajendra Pratap Singh,2025-08-19 00:43:00,Mera Bholenath,22176,2025-08-19,2025,August,Tuesday,0,0.37,Yes
Krishna Chaturvedi,2025-08-19 00:46:00,Tujhse Preet Lagi Hai Radhe,166780,2025-08-19,2025,August,Tuesday,0,2.78,No
Badshah,2025-08-19 00:49:00,God Damn,167234,2025-08-19,2025,August,Tuesday,0,2.79,No
Faheem Abdullah,2025-08-19 00:52:00,Sajde,183586,2025-08-19,2025,August,Tuesday,0,3.06,No
A.R. Rahman,2025-08-19 00:53:00,Tere Bina,59856,2025-08-19,2025,August,Tuesday,0,1.00,No
Vishal-Shekhar,2025-08-19 00:58:00,Ishq Bulaava,303640,2025-08-19,2025,August,Tuesday,0,5.06,No
Vishal-Shekhar,2025-08-19 01:04:00,Bin Tere,330360,2025-08-19,2025,August,Tuesday,1,5.51,No
Arko,2025-08-19 01:08:00,Nazm Nazm,226941,2025-08-19,2025,August,Tuesday,1,3.78,No
Diljit Dosanjh,2025-08-19 01:11:00,"Naina (From ""Crew"")",137045,2025-08-19,2025,August,Tuesday,1,2.28,No
Amit Trivedi,2025-08-19 01:11:00,"Uyi Amma - From ""Azaad""",6385,2025-08-19,2025,August,Tuesday,1,0.11,Yes
Badshah,2025-08-19 11:17:00,She Move It Like,10333,2025-08-19,2025,August,Tuesday,11,0.17,Yes
JAI DHIR,2025-08-19 11:29:00,Akhiyaan,55568,2025-08-19,2025,August,Tuesday,11,0.93,No
JAI DHIR,2025-08-19 11:58:00,Akhiyaan,151204,2025-08-19,2025,August,Tuesday,11,2.52,No
Lost Stories,2025-08-19 12:01:00,Taaj - Acoustic,165849,2025-08-19,2025,August,Tuesday,12,2.76,No
Lost Stories,2025-08-19 12:04:00,Leja - Acoustic,17760,2025-08-19,2025,August,Tuesday,12,0.30,Yes
Lost Stories,2025-08-19 12:04:00,Dori,159599,2025-08-19,2025,August,Tuesday,12,2.66,No
JAI DHIR,2025-08-19 12:06:00,Snap,136000,2025-08-19,2025,August,Tuesday,12,2.27,No
Lost Stories,2025-08-19 12:07:00,Dori - Acoustic,18971,2025-08-19,2025,August,Tuesday,12,0.32,Yes
Vishal Mishra,2025-08-19 12:12:00,"Tum Ho Toh (From ""Saiyaara"")",306122,2025-08-19,2025,August,Tuesday,12,5.10,No
Anuv Jain,2025-08-19 12:13:00,Husn,12064,2025-08-19,2025,August,Tuesday,12,0.20,Yes
Taaruk Raina,2025-08-19 12:27:00,Kho Gaye,82127,2025-08-19,2025,August,Tuesday,12,1.37,No
B Praak,2025-08-19 14:43:00,Main Aaunga,294400,2025-08-19,2025,August,Tuesday,14,4.91,No
B Praak,2025-08-19 14:47:00,Aate Rehte Hain,225000,2025-08-19,2025,August,Tuesday,14,3.75,No
B Praak,2025-08-19 14:50:00,Hota Hai Ji Hota Hai,186352,2025-08-19,2025,August,Tuesday,14,3.11,No
B Praak,2025-08-19 15:05:00,"Ishq Nahi Karte (Featuring. Emraan Hashmi, Sahher Bambba)",196459,2025-08-19,2025,August,Tuesday,15,3.27,No
Jatin-Lalit,2025-08-20 00:50:00,Chand Sifarish,275931,2025-08-20,2025,August,Wednesday,0,4.60,No
Jatin-Lalit,2025-08-20 00:52:00,Dekho Na,85620,2025-08-20,2025,August,Wednesday,0,1.43,No
Karan Aujla,2025-08-20 00:55:00,Tareefan,174224,2025-08-20,2025,August,Wednesday,0,2.90,No
Karan Aujla,2025-08-20 00:58:00,Jee Ni Lagda,139354,2025-08-20,2025,August,Wednesday,0,2.32,No
Karan Aujla,2025-08-20 01:01:00,Nothing Lasts,176725,2025-08-20,2025,August,Wednesday,1,2.95,No
Karan Aujla,2025-08-20 01:04:00,Sifar Safar,2584,2025-08-20,2025,August,Wednesday,1,0.04,Yes
Karan Aujla,2025-08-20 01:04:00,Yaad,198465,2025-08-20,2025,August,Wednesday,1,3.31,No
Karan Aujla,2025-08-20 01:08:00,Bachke Bachke (feat. Yarah),210117,2025-08-20,2025,August,Wednesday,1,3.50,No
Karan Aujla,2025-08-20 01:11:00,Gangsta,190153,2025-08-20,2025,August,Wednesday,1,3.17,No
Badshah,2025-08-20 11:17:00,God Damn,151470,2025-08-20,2025,August,Wednesday,11,2.52,No
Badshah,2025-08-20 11:20:00,God Damn,164851,2025-08-20,2025,August,Wednesday,11,2.75,No
Badshah,2025-08-20 11:23:00,Players,171272,2025-08-20,2025,August,Wednesday,11,2.85,No
Amantej Hundal,2025-08-20 11:34:00,Few Days,3738,2025-08-20,2025,August,Wednesday,11,0.06,Yes
Amantej Hundal,2025-08-20 11:37:00,Few Days,104775,2025-08-20,2025,August,Wednesday,11,1.75,No
Bir,2025-08-20 11:39:00,Afterhours,14327,2025-08-20,2025,August,Wednesday,11,0.24,Yes
AP Dhillon,2025-08-20 11:39:00,Old Money,115193,2025-08-20,2025,August,Wednesday,11,1.92,No
Yo Yo Honey Singh,2025-08-20 11:43:00,Dope Shope,193608,2025-08-20,2025,August,Wednesday,11,3.23,No
Yo Yo Honey Singh,2025-08-20 11:46:00,Brown Rang,211394,2025-08-20,2025,August,Wednesday,11,3.52,No
Yo Yo Honey Singh,2025-08-20 11:52:00,Love Dose,185049,2025-08-20,2025,August,Wednesday,11,3.08,No
Jaz Dhami,2025-08-20 11:57:00,High Heels,297770,2025-08-20,2025,August,Wednesday,11,4.96,No
Badshah,2025-08-20 12:09:00,Getup Jawani,160665,2025-08-20,2025,August,Wednesday,12,2.68,No
Badshah,2025-08-20 15:26:00,Getup Jawani,7863,2025-08-20,2025,August,Wednesday,15,0.13,Yes
Badshah,2025-08-21 00:37:00,Getup Jawani,2470,2025-08-21,2025,August,Thursday,0,0.04,Yes
Yo Yo Honey Singh,2025-08-21 00:41:00,Love Dose,224444,2025-08-21,2025,August,Thursday,0,3.74,No
Jazzy B,2025-08-21 00:45:00,This Party Getting Hot,154830,2025-08-21,2025,August,Thursday,0,2.58,No
Raja Baath,2025-08-21 00:48:00,Chaska Ae Yaara Nu,184450,2025-08-21,2025,August,Thursday,0,3.07,No
Yo Yo Honey Singh,2025-08-21 00:54:00,One Thousand Miles,337785,2025-08-21,2025,August,Thursday,0,5.63,No
Yo Yo Honey Singh,2025-08-21 00:57:00,Call Aundi,155351,2025-08-21,2025,August,Thursday,0,2.59,No
Leo Grewal,2025-08-21 01:02:00,Breakup Party,282833,2025-08-21,2025,August,Thursday,1,4.71,No
Alfaaz,2025-08-21 11:50:00,Hai Mera Dil,187184,2025-08-21,2025,August,Thursday,11,3.12,No
Alfaaz,2025-08-21 11:55:00,Hai Mera Dil,212025,2025-08-21,2025,August,Thursday,11,3.53,No
Parmish Verma,2025-08-21 11:57:00,Check It Out,120013,2025-08-21,2025,August,Thursday,11,2.00,No
NIJJAR,2025-08-21 11:59:00,Accounts,30835,2025-08-21,2025,August,Thursday,11,0.51,No
Guru Randhawa,2025-08-21 12:02:00,Sirra,7119,2025-08-21,2025,August,Thursday,12,0.12,Yes
Diljit Dosanjh,2025-08-21 12:02:00,Lak 28 Kudi Da,178835,2025-08-21,2025,August,Thursday,12,2.98,No
